"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"7964","Sitta krueperi_PARUS20",3,"Sitta krueperi","PARUS20","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7965","Sitta krueperi_PARUS22",2,"Sitta krueperi","PARUS22","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7966","Sitta krueperi_SFC8",2,"Sitta krueperi","SFC8","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7967","Sitta krueperi_SITTAKRU1",3,"Sitta krueperi","SITTAKRU1","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7968","Sitta krueperi_SITTAKRU2",1,"Sitta krueperi","SITTAKRU2","Haemoproteus","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7969","Sitta krueperi_SITTAKRU3",1,"Sitta krueperi","SITTAKRU3","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7970","Sitta krueperi_SITTAKRU4",1,"Sitta krueperi","SITTAKRU4","Leucocytozoon","Passeriformes","Sittidae","Sitta",0,"Sitta_krueperi","yes","Sitta krueperi"
"7971","Sitta pygmaea_JUHYE03",1,"Sitta pygmaea","JUHYE03","Haemoproteus","Passeriformes","Sittidae","Sitta",0,NA,NA,"Sitta pygmaea"
"7972","Sitta pygmaea_VIRPLU01",1,"Sitta pygmaea","VIRPLU01","Haemoproteus","Passeriformes","Sittidae","Sitta",0,NA,NA,"Sitta pygmaea"
"7973","Sitta pygmaea_VIRPLU04",1,"Sitta pygmaea","VIRPLU04","Haemoproteus","Passeriformes","Sittidae","Sitta",0,NA,NA,"Sitta pygmaea"
"7974","Sitta tephronota_PARUS1",1,"Sitta tephronota","PARUS1","Haemoproteus","Passeriformes","Sittidae","Sitta",0,NA,NA,"Sitta tephronota"
"7975","Sitta tephronota_SITTEP01",1,"Sitta tephronota","SITTEP01","Haemoproteus","Passeriformes","Sittidae","Sitta",0,NA,NA,"Sitta tephronota"
"7976","Sittasomus griseicapillus_ICTLEU01",1,"Sittasomus griseicapillus","ICTLEU01","Haemoproteus","Passeriformes","Dendrocolaptidae","Sittasomus",0,"Sittasomus_griseicapillus","yes","Sittasomus griseicapillus"
"7977","Sittasomus griseicapillus_PADOM11",1,"Sittasomus griseicapillus","PADOM11","Plasmodium","Passeriformes","Dendrocolaptidae","Sittasomus",0,"Sittasomus_griseicapillus","yes","Sittasomus griseicapillus"
"7978","Sittasomus griseicapillus_SITGRI01",1,"Sittasomus griseicapillus","SITGRI01","Haemoproteus","Passeriformes","Dendrocolaptidae","Sittasomus",0,"Sittasomus_griseicapillus","yes","Sittasomus griseicapillus"
"7979","Smicrornis brevirostris_SMIBRE01",1,"Smicrornis brevirostris","SMIBRE01","Haemoproteus","Passeriformes","Pardalotidae","Smicrornis",0,NA,NA,"Smicrornis brevirostris"
"7980","Smithornis capensis_AFR175",1,"Smithornis capensis","AFR175","Leucocytozoon","Passeriformes","Eurylaimidae","Smithornis",0,"Smithornis_capensis","yes","Smithornis capensis"
"7981","Somateria mollissima_SGS1",1,"Somateria mollissima","SGS1","Plasmodium","Anseriformes","Anatidae","Somateria",1,NA,NA,"Somateria mollissima"
"7982","Speirops brunneus_YEWE2",1,"Zosterops brunneus","YEWE2","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_brunneus","no","Speirops brunneus"
"7983","Speirops brunneus_ZOSBRU01",1,"Zosterops brunneus","ZOSBRU01","Plasmodium","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_brunneus","no","Speirops brunneus"
"7984","Speirops brunneus_ZOSSTE01",1,"Zosterops brunneus","ZOSSTE01","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_brunneus","no","Speirops brunneus"
"7985","Speirops leucophoeus_GRW06",1,"Zosterops leucophaeus","GRW06","Plasmodium","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_leucophoeus","no","Speirops leucophoeus"
"7986","Speirops leucophoeus_ZOSMAD01",1,"Zosterops leucophaeus","ZOSMAD01","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_leucophoeus","no","Speirops leucophoeus"
"7987","Speirops lugubris_ZOSLUG01",1,"Zosterops lugubris","ZOSLUG01","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_lugubris","no","Speirops lugubris"
"7988","Speirops lugubris_ZOSLUG02",1,"Zosterops lugubris","ZOSLUG02","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_lugubris","no","Speirops lugubris"
"7989","Speirops lugubris_ZOSLUG03",1,"Zosterops lugubris","ZOSLUG03","Haemoproteus","Passeriformes","Zosteropidae","Zosterops",0,"Speirops_lugubris","no","Speirops lugubris"
"7990","Spermophaga haematina_CYAOLI09",1,"Spermophaga haematina","CYAOLI09","Plasmodium","Passeriformes","Estrildidae","Spermophaga",0,"Spermophaga_haematina","yes","Spermophaga haematina"
"7991","Spermophaga haematina_GRW09",2,"Spermophaga haematina","GRW09","Plasmodium","Passeriformes","Estrildidae","Spermophaga",0,"Spermophaga_haematina","yes","Spermophaga haematina"
"7992","Spermophaga haematina_WW3",1,"Spermophaga haematina","WW3","Plasmodium","Passeriformes","Estrildidae","Spermophaga",0,"Spermophaga_haematina","yes","Spermophaga haematina"
"7993","Spheniscus demersus_GRW11",2,"Spheniscus demersus","GRW11","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",1,"Spheniscus_demersus","yes","Spheniscus demersus"
"7994","Spheniscus demersus_LINN1",1,"Spheniscus demersus","LINN1","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"7995","Spheniscus demersus_LINOLI01",1,"Spheniscus demersus","LINOLI01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"7996","Spheniscus demersus_PADOM11",1,"Spheniscus demersus","PADOM11","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"7997","Spheniscus demersus_SGS1",2,"Spheniscus demersus","SGS1","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",1,"Spheniscus_demersus","yes","Spheniscus demersus"
"7998","Spheniscus demersus_SPDEM02",1,"Spheniscus demersus","SPDEM02","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"7999","Spheniscus demersus_SPMAG12",1,"Spheniscus demersus","SPMAG12","Haemoproteus","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"8000","Spheniscus demersus_ZEMAC01",1,"Spheniscus demersus","ZEMAC01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_demersus","yes","Spheniscus demersus"
"8001","Spheniscus humboldti_CXPIP09",3,"Spheniscus humboldti","CXPIP09","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8002","Spheniscus humboldti_GRW04",1,"Spheniscus humboldti","GRW04","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",1,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8003","Spheniscus humboldti_LINN1",2,"Spheniscus humboldti","LINN1","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8004","Spheniscus humboldti_NYCNYC02",1,"Spheniscus humboldti","NYCNYC02","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8005","Spheniscus humboldti_SGS1",1,"Spheniscus humboldti","SGS1","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",1,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8006","Spheniscus humboldti_SPHUM01",1,"Spheniscus humboldti","SPHUM01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8007","Spheniscus humboldti_SPHUM02",1,"Spheniscus humboldti","SPHUM02","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8008","Spheniscus humboldti_SPHUM03",2,"Spheniscus humboldti","SPHUM03","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8009","Spheniscus humboldti_SPHUM04",1,"Spheniscus humboldti","SPHUM04","Haemoproteus","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8010","Spheniscus humboldti_SPHUM05",2,"Spheniscus humboldti","SPHUM05","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8011","Spheniscus humboldti_SPMAG12",2,"Spheniscus humboldti","SPMAG12","Haemoproteus","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_humboldti","yes","Spheniscus humboldti"
"8012","Spheniscus magellanicus_DENPET03",3,"Spheniscus magellanicus","DENPET03","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8013","Spheniscus magellanicus_GRW06",3,"Spheniscus magellanicus","GRW06","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8014","Spheniscus magellanicus_PADOM09",9,"Spheniscus magellanicus","PADOM09","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8015","Spheniscus magellanicus_PHPAT01",2,"Spheniscus magellanicus","PHPAT01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8016","Spheniscus magellanicus_SPMAG01",2,"Spheniscus magellanicus","SPMAG01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8017","Spheniscus magellanicus_SPMAG02",2,"Spheniscus magellanicus","SPMAG02","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8018","Spheniscus magellanicus_SPMAG04",9,"Spheniscus magellanicus","SPMAG04","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8019","Spheniscus magellanicus_SPMAG06",2,"Spheniscus magellanicus","SPMAG06","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8020","Spheniscus magellanicus_SPMAG07",1,"Spheniscus magellanicus","SPMAG07","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8021","Spheniscus magellanicus_SPMAG08",1,"Spheniscus magellanicus","SPMAG08","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8022","Spheniscus magellanicus_SPMAG09",1,"Spheniscus magellanicus","SPMAG09","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8023","Spheniscus magellanicus_SPMAG10",2,"Spheniscus magellanicus","SPMAG10","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8024","Spheniscus magellanicus_SPMAG11",2,"Spheniscus magellanicus","SPMAG11","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8025","Spheniscus magellanicus_SPMAG12",2,"Spheniscus magellanicus","SPMAG12","Haemoproteus","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8026","Spheniscus magellanicus_TUMIG03",1,"Spheniscus magellanicus","TUMIG03","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_magellanicus","yes","Spheniscus magellanicus"
"8027","Spheniscus mendiculus_SPMEN01",1,"Spheniscus mendiculus","SPMEN01","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_mendiculus","yes","Spheniscus mendiculus"
"8028","Spheniscus mendiculus_SPMEN02",1,"Spheniscus mendiculus","SPMEN02","Haemoproteus","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_mendiculus","yes","Spheniscus mendiculus"
"8029","Spheniscus mendiculus_SPMEN03",1,"Spheniscus mendiculus","SPMEN03","Plasmodium","Sphenisciformes","Spheniscidae","Spheniscus",0,"Spheniscus_mendiculus","yes","Spheniscus mendiculus"
"8030","Spindalis dominicensis_SPIDOM01",1,"Spindalis dominicensis","SPIDOM01","Haemoproteus","Passeriformes","Fringillidae","Spindalis",0,"Spindalis_dominicensis","yes","Spindalis dominicensis"
"8031","Spiza americana_SEIAUR01",1,"Spiza americana","SEIAUR01","Plasmodium","Passeriformes","Fringillidae","Spiza",0,"Spiza_americana","yes","Spiza americana"
"8032","Spizella arborea_CB1",2,"Spizella arborea","CB1","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_arborea","yes","Spizella arborea"
"8033","Spizella arborea_CNEORN01",1,"Spizella arborea","CNEORN01","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_arborea","yes","Spizella arborea"
"8034","Spizella arborea_SPIARB01",2,"Spizella arborea","SPIARB01","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_arborea","yes","Spizella arborea"
"8035","Spizella arborea_ZOLEU02",3,"Spizella arborea","ZOLEU02","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_arborea","yes","Spizella arborea"
"8036","Spizella pallida_CNEORN01",1,"Spizella pallida","CNEORN01","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,NA,NA,"Spizella pallida"
"8037","Spizella pallida_DUMCAR01",2,"Spizella pallida","DUMCAR01","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,NA,NA,"Spizella pallida"
"8038","Spizella passerina_CNEORN01",3,"Spizella passerina","CNEORN01","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8039","Spizella passerina_COLBF16",1,"Spizella passerina","COLBF16","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8040","Spizella passerina_DUMCAR01",1,"Spizella passerina","DUMCAR01","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8041","Spizella passerina_MOLATE01",1,"Spizella passerina","MOLATE01","Plasmodium","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8042","Spizella passerina_PADOM11",1,"Spizella passerina","PADOM11","Plasmodium","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8043","Spizella passerina_PIRFLA01",1,"Spizella passerina","PIRFLA01","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8044","Spizella passerina_SEIAUR01",2,"Spizella passerina","SEIAUR01","Plasmodium","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8045","Spizella passerina_SIAMEX01",4,"Spizella passerina","SIAMEX01","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8046","Spizella passerina_SPIPAS01",5,"Spizella passerina","SPIPAS01","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8047","Spizella passerina_SPIPAS02",5,"Spizella passerina","SPIPAS02","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8048","Spizella passerina_SPIPAS03",1,"Spizella passerina","SPIPAS03","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8049","Spizella passerina_SPIPAS04",1,"Spizella passerina","SPIPAS04","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8050","Spizella passerina_SPIPAS05",1,"Spizella passerina","SPIPAS05","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8051","Spizella passerina_SPIPAS06",1,"Spizella passerina","SPIPAS06","Haemoproteus","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8052","Spizella passerina_SPIPAS07",1,"Spizella passerina","SPIPAS07","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8053","Spizella passerina_SPIPAS08",1,"Spizella passerina","SPIPAS08","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8054","Spizella passerina_SPIPAS09",2,"Spizella passerina","SPIPAS09","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8055","Spizella passerina_SPIPAS10",1,"Spizella passerina","SPIPAS10","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8056","Spizella passerina_SPIPAS13",1,"Spizella passerina","SPIPAS13","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8057","Spizella passerina_SPIPAS14",1,"Spizella passerina","SPIPAS14","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8058","Spizella passerina_SPIPAS15",1,"Spizella passerina","SPIPAS15","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8059","Spizella passerina_SPIPAS16",1,"Spizella passerina","SPIPAS16","Leucocytozoon","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8060","Spizella passerina_TROAED24",1,"Spizella passerina","TROAED24","Plasmodium","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8061","Spizella passerina_WW3",2,"Spizella passerina","WW3","Plasmodium","Passeriformes","Fringillidae","Spizella",0,"Spizella_passerina","yes","Spizella passerina"
"8062","Spizella pusilla_GEOTRI09",1,"Spizella pusilla","GEOTRI09","Plasmodium","Passeriformes","Fringillidae","Spizella",0,NA,NA,"Spizella pusilla"
"8063","Spizella pusilla_PADOM11",1,"Spizella pusilla","PADOM11","Plasmodium","Passeriformes","Fringillidae","Spizella",0,NA,NA,"Spizella pusilla"
"8064","Spizella pusilla_WW3",1,"Spizella pusilla","WW3","Plasmodium","Passeriformes","Fringillidae","Spizella",0,NA,NA,"Spizella pusilla"
"8065","Sporophila americana_GRW06",1,"Sporophila americana","GRW06","Plasmodium","Passeriformes","Fringillidae","Sporophila",0,"Sporophila_americana","yes","Sporophila americana"
"8066","Sporophila americana_SPOAME01",1,"Sporophila americana","SPOAME01","Plasmodium","Passeriformes","Fringillidae","Sporophila",0,"Sporophila_americana","yes","Sporophila americana"
"8067","Sporophila luctuosa_TRMUS01",1,"Sporophila luctuosa","TRMUS01","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila luctuosa"
"8068","Sporophila peruviana_SETAUD08",1,"Sporophila peruviana","SETAUD08","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila peruviana"
"8069","Sporophila peruviana_SPOPER01",1,"Sporophila peruviana","SPOPER01","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila peruviana"
"8070","Sporophila peruviana_SPOPER02",1,"Sporophila peruviana","SPOPER02","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila peruviana"
"8071","Sporophila plumbea_NEOFAS03",1,"Sporophila plumbea","NEOFAS03","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila plumbea"
"8072","Sporophila plumbea_SPOPLU01",1,"Sporophila plumbea","SPOPLU01","Haemoproteus","Passeriformes","Fringillidae","Sporophila",0,NA,NA,"Sporophila plumbea"
"8073","Sporopipes frontalis_REB8",1,"Sporopipes frontalis","REB8","Leucocytozoon","Passeriformes","Ploceidae","Sporopipes",0,"Sporopipes_frontalis","yes","Sporopipes frontalis"
"8074","Sporopipes frontalis_SPOFRO01",1,"Sporopipes frontalis","SPOFRO01","Haemoproteus","Passeriformes","Ploceidae","Sporopipes",0,"Sporopipes_frontalis","yes","Sporopipes frontalis"
"8075","Stachyris nigriceps_ALBRE01",1,"Stachyris nigriceps","ALBRE01","Haemoproteus","Passeriformes","Timaliidae","Stachyris",0,"Stachyris_nigriceps","yes","Stachyris nigriceps"
